PdfType: central
Format: lhagrid1
---
-1.59595E-16 7.01500E-01 8.02000E-01 8.39760E-01 9.00470E-01 8.39530E-01 8.53240E-01 8.02000E-01 7.01500E-01 -1.59595E-16 1.32000E+00
1.60050E+00 7.96000E-01 8.93000E-01 9.31095E-01 9.95000E-01 9.31000E-01 9.46905E-01 8.93000E-01 7.96000E-01 1.60050E+00 1.48400E+00
1.66100E+00 8.75500E-01 9.69000E-01 1.00757E+00 1.07382E+00 1.00718E+00 1.02543E+00 9.69000E-01 8.75500E-01 1.66100E+00 1.61600E+00
1.71650E+00 9.48000E-01 1.03850E+00 1.07709E+00 1.14655E+00 1.07744E+00 1.09691E+00 1.03850E+00 9.48000E-01 1.71650E+00 1.73200E+00
1.76400E+00 1.01150E+00 1.09950E+00 1.13820E+00 1.20966E+00 1.13834E+00 1.15980E+00 1.09950E+00 1.01150E+00 1.76400E+00 1.82800E+00
1.82050E+00 1.08700E+00 1.17200E+00 1.21059E+00 1.28503E+00 1.21097E+00 1.23442E+00 1.17200E+00 1.08700E+00 1.82050E+00 1.93600E+00
1.86950E+00 1.15350E+00 1.23550E+00 1.27455E+00 1.35127E+00 1.27472E+00 1.30046E+00 1.23550E+00 1.15350E+00 1.86950E+00 2.02500E+00
1.91450E+00 1.21500E+00 1.29400E+00 1.33353E+00 1.41248E+00 1.33352E+00 1.36147E+00 1.29400E+00 1.21500E+00 1.91450E+00 2.10100E+00
1.95100E+00 1.26600E+00 1.34250E+00 1.38215E+00 1.46301E+00 1.38199E+00 1.41185E+00 1.34250E+00 1.26600E+00 1.95100E+00 2.16000E+00
1.98600E+00 1.31550E+00 1.38950E+00 1.42925E+00 1.51256E+00 1.42944E+00 1.46076E+00 1.38950E+00 1.31550E+00 1.98600E+00 2.21300E+00
2.01600E+00 1.35950E+00 1.43100E+00 1.47090E+00 1.55603E+00 1.47098E+00 1.50410E+00 1.43100E+00 1.35950E+00 2.01600E+00 2.25600E+00
2.04350E+00 1.40000E+00 1.47000E+00 1.50957E+00 1.59647E+00 1.50954E+00 1.54443E+00 1.47000E+00 1.40000E+00 2.04350E+00 2.29200E+00
2.06600E+00 1.43400E+00 1.50150E+00 1.54134E+00 1.62978E+00 1.54123E+00 1.57766E+00 1.50150E+00 1.43400E+00 2.06600E+00 2.31900E+00
2.08700E+00 1.46700E+00 1.53300E+00 1.57260E+00 1.66261E+00 1.57240E+00 1.61041E+00 1.53300E+00 1.46700E+00 2.08700E+00 2.34200E+00
2.10550E+00 1.49600E+00 1.56050E+00 1.59989E+00 1.69187E+00 1.60012E+00 1.63910E+00 1.56050E+00 1.49600E+00 2.10550E+00 2.35900E+00
2.12200E+00 1.52350E+00 1.58600E+00 1.62570E+00 1.71862E+00 1.62538E+00 1.66630E+00 1.58600E+00 1.52350E+00 2.12200E+00 2.37300E+00
2.14322E+00 1.55489E+00 1.61670E+00 1.65488E+00 1.75298E+00 1.65790E+00 1.69707E+00 1.61670E+00 1.55489E+00 2.14322E+00 2.38892E+00
-3.33617E-17 1.75076E-17 2.01850E-01 2.41239E-01 2.86760E-01 2.41240E-01 2.38761E-01 2.01850E-01 1.75076E-17 -3.33617E-17 6.43700E-03
-1.48819E-17 2.69966E-17 2.57450E-01 2.97321E-01 3.45890E-01 2.97310E-01 2.97079E-01 2.57450E-01 2.69966E-17 -1.48819E-17 1.38900E-01
4.60596E-17 -2.60209E-18 3.02100E-01 3.42338E-01 3.93270E-01 3.42330E-01 3.43861E-01 3.02100E-01 -2.60209E-18 4.60596E-17 2.43300E-01
-3.15367E-17 3.23450E-01 4.21300E-01 4.62309E-01 5.19300E-01 4.62300E-01 4.68490E-01 4.21300E-01 3.23450E-01 -3.15367E-17 5.13400E-01
-1.04964E-17 4.29450E-01 5.22000E-01 5.63435E-01 6.25490E-01 5.63510E-01 5.73565E-01 5.22000E-01 4.29450E-01 -1.04964E-17 7.30900E-01
2.16298E-17 5.25500E-01 6.13000E-01 6.55100E-01 7.21235E-01 6.54765E-01 6.68900E-01 6.13000E-01 5.25500E-01 2.16298E-17 9.19200E-01
