0.01 23.54 9.1658E-2 -5.28544E-2 8.10642E-3 -1.94771E-2 -1.15933E-3 -1.15933E-3
0.01 24.03 9.17811E-2 -5.28953E-2 8.09503E-3 -1.94837E-2 -1.15345E-3 -1.15345E-3
0.01 24.52 9.19072E-2 -5.29396E-2 8.08401E-3 -1.9492E-2 -1.1471E-3 -1.1471E-3
0.01 25.01 9.20217E-2 -5.29762E-2 8.07305E-3 -1.94971E-2 -1.14175E-3 -1.14175E-3
0.01 25.5 9.21253E-2 -5.30088E-2 8.06335E-3 -1.95014E-2 -1.13645E-3 -1.13645E-3
0.01 25.99 9.22327E-2 -5.30451E-2 8.05425E-3 -1.95073E-2 -1.13078E-3 -1.13078E-3
0.01 26.48 9.23346E-2 -5.30778E-2 8.045E-3 -1.9512E-2 -1.12549E-3 -1.12549E-3
0.01 26.97 9.24409E-2 -5.31151E-2 8.03641E-3 -1.95189E-2 -1.11973E-3 -1.11973E-3
0.01 27.46 9.25418E-2 -5.31488E-2 8.02769E-3 -1.95244E-2 -1.11438E-3 -1.11438E-3
0.01 27.95 9.26296E-2 -5.31742E-2 8.01904E-3 -1.95263E-2 -1.11014E-3 -1.11014E-3
0.01 28.44 9.27274E-2 -5.32069E-2 8.01062E-3 -1.95316E-2 -1.10496E-3 -1.10496E-3
0.01 28.93 9.28301E-2 -5.32438E-2 8.00234E-3 -1.95389E-2 -1.09927E-3 -1.09927E-3
0.01 29.42 9.29189E-2 -5.32715E-2 7.99421E-3 -1.95424E-2 -1.09476E-3 -1.09476E-3
0.01 29.91 9.30142E-2 -5.33044E-2 7.98617E-3 -1.95482E-2 -1.08963E-3 -1.08963E-3
0.01 30.4 9.30974E-2 -5.33294E-2 7.9783E-3 -1.95508E-2 -1.0855E-3 -1.0855E-3
0.01 30.89 9.31821E-2 -5.33558E-2 7.97044E-3 -1.9554E-2 -1.08121E-3 -1.08121E-3
0.01 31.38 9.3275E-2 -5.33888E-2 7.96297E-3 -1.95604E-2 -1.0761E-3 -1.0761E-3
0.01 31.87 9.33627E-2 -5.34183E-2 7.95549E-3 -1.95654E-2 -1.07143E-3 -1.07143E-3
0.01 32.36 9.34464E-2 -5.34457E-2 7.94799E-3 -1.95693E-2 -1.06708E-3 -1.06708E-3
0.01 32.85 9.35294E-2 -5.34729E-2 7.94071E-3 -1.95735E-2 -1.06272E-3 -1.06272E-3
0.01 33.34 9.36071E-2 -5.34979E-2 7.93392E-3 -1.9577E-2 -1.05876E-3 -1.05876E-3
0.01 33.83 9.36879E-2 -5.3524E-2 7.92664E-3 -1.95808E-2 -1.05454E-3 -1.05454E-3
0.01 34.32 9.37723E-2 -5.35531E-2 7.91946E-3 -1.9586E-2 -1.04998E-3 -1.04998E-3
0.01 34.81 9.38455E-2 -5.35756E-2 7.91261E-3 -1.95885E-2 -1.0463E-3 -1.0463E-3
0.01 35.3 9.39274E-2 -5.36042E-2 7.90581E-3 -1.95938E-2 -1.04185E-3 -1.04185E-3
0.01 35.79 9.39988E-2 -5.36262E-2 7.89922E-3 -1.95963E-2 -1.03827E-3 -1.03827E-3
0.01 36.28 9.40749E-2 -5.36519E-2 7.89277E-3 -1.96006E-2 -1.03423E-3 -1.03423E-3
0.01 36.77 9.41503E-2 -5.36767E-2 7.88602E-3 -1.96044E-2 -1.03026E-3 -1.03026E-3
0.01 37.26 9.42243E-2 -5.37012E-2 7.8796E-3 -1.96084E-2 -1.02634E-3 -1.02634E-3
0.01 37.75 9.42963E-2 -5.3725E-2 7.87326E-3 -1.96119E-2 -1.02258E-3 -1.02258E-3
0.01 38.24 9.43663E-2 -5.37475E-2 7.86702E-3 -1.96152E-2 -1.01895E-3 -1.01895E-3
0.01 38.73 9.44371E-2 -5.37714E-2 7.86094E-3 -1.96191E-2 -1.0152E-3 -1.0152E-3
0.01 39.22 9.45041E-2 -5.37923E-2 7.85478E-3 -1.96217E-2 -1.0118E-3 -1.0118E-3
0.01 39.71 9.45681E-2 -5.38117E-2 7.84868E-3 -1.96237E-2 -1.00857E-3 -1.00857E-3
0.01 40.2 9.46378E-2 -5.38359E-2 7.84303E-3 -1.96281E-2 -1.00474E-3 -1.00474E-3
0.01 40.69 9.47026E-2 -5.38576E-2 7.83771E-3 -1.96317E-2 -1.00106E-3 -1.00106E-3
0.01 41.18 9.4761E-2 -5.38754E-2 7.83255E-3 -1.96336E-2 -9.97887E-4 -9.97887E-4
0.01 41.67 9.48226E-2 -5.38954E-2 7.82739E-3 -1.96366E-2 -9.94434E-4 -9.94434E-4
0.01 42.16 9.4877E-2 -5.3911E-2 7.82227E-3 -1.96376E-2 -9.91556E-4 -9.91556E-4
0.01 42.65 9.49358E-2 -5.39297E-2 7.81727E-3 -1.96402E-2 -9.88287E-4 -9.88287E-4
0.01 43.14 9.49931E-2 -5.39477E-2 7.81227E-3 -1.96425E-2 -9.85135E-4 -9.85135E-4
0.01 43.63 9.50512E-2 -5.39665E-2 7.80745E-3 -1.96452E-2 -9.819E-4 -9.819E-4
0.01 44.12 9.5112E-2 -5.39875E-2 7.80258E-3 -1.96488E-2 -9.78423E-4 -9.78423E-4
0.01 44.61 9.5164E-2 -5.40027E-2 7.79786E-3 -1.96501E-2 -9.75652E-4 -9.75652E-4
0.01 45.1 9.5215E-2 -5.40176E-2 7.79323E-3 -1.96514E-2 -9.72935E-4 -9.72935E-4
0.01 45.59 9.52752E-2 -5.40384E-2 7.78841E-3 -1.96551E-2 -9.69466E-4 -9.69466E-4
0.01 46.08 9.53315E-2 -5.4057E-2 7.78375E-3 -1.9658E-2 -9.66295E-4 -9.66295E-4
0.01 46.57 9.53838E-2 -5.40732E-2 7.77917E-3 -1.96599E-2 -9.63433E-4 -9.63433E-4
0.01 47.06 9.54374E-2 -5.40903E-2 7.77462E-3 -1.96623E-2 -9.60453E-4 -9.60453E-4
0.01 47.55 9.54858E-2 -5.41042E-2 7.77007E-3 -1.96633E-2 -9.57882E-4 -9.57882E-4
0.01 48.04 9.55383E-2 -5.41212E-2 7.76566E-3 -1.96657E-2 -9.54957E-4 -9.54957E-4
0.01 48.53 9.55895E-2 -5.4137E-2 7.76116E-3 -1.96676E-2 -9.52159E-4 -9.52159E-4
0.01 49.02 9.56411E-2 -5.4154E-2 7.75692E-3 -1.96701E-2 -9.4927E-4 -9.4927E-4
0.01 49.51 9.56948E-2 -5.41723E-2 7.75259E-3 -1.96733E-2 -9.46201E-4 -9.46201E-4
0.0194 1. 1.00261E-1 -5.74142E-2 9.88363E-3 -2.08218E-2 2.09621E-3 2.09621E-3
0.0194 1.49 1.06047E-1 -5.9399E-2 9.0957E-3 -2.11938E-2 2.1489E-3 2.1489E-3
0.0194 1.98 1.10914E-1 -6.09614E-2 8.38066E-3 -2.1427E-2 2.14662E-3 2.14662E-3
0.0194 2.47 1.13532E-1 -6.17758E-2 8.02758E-3 -2.15346E-2 2.17826E-3 2.17826E-3
0.0194 2.96 1.15665E-1 -6.23975E-2 7.72872E-3 -2.15915E-2 2.19299E-3 2.19299E-3
0.0194 3.45 1.17288E-1 -6.28697E-2 7.51061E-3 -2.16345E-2 2.21414E-3 2.21414E-3
0.0194 3.94 1.18656E-1 -6.32574E-2 7.32674E-3 -2.16624E-2 2.23224E-3 2.23224E-3
0.0194 4.43 1.19783E-1 -6.35666E-2 7.17619E-3 -2.16785E-2 2.24834E-3 2.24834E-3
0.0194 4.92 1.2074E-1 -6.38312E-2 7.05182E-3 -2.16936E-2 2.26564E-3 2.26564E-3
0.0194 5.41 1.21579E-1 -6.4047E-2 6.93998E-3 -2.1695E-2 2.27773E-3 2.27773E-3
0.0194 5.9 1.22302E-1 -6.42321E-2 6.84246E-3 -2.16954E-2 2.28799E-3 2.28799E-3
0.0194 6.39 1.23045E-1 -6.44394E-2 6.74871E-3 -2.17088E-2 2.30362E-3 2.30362E-3
0.0194 6.88 1.23622E-1 -6.45909E-2 6.67674E-3 -2.17121E-2 2.31793E-3 2.31793E-3
0.0194 7.37 1.24144E-1 -6.47161E-2 6.61021E-3 -2.17065E-2 2.32831E-3 2.32831E-3
0.0194 7.86 1.24638E-1 -6.48415E-2 6.54836E-3 -2.17062E-2 2.33997E-3 2.33997E-3
0.0194 8.35 1.25073E-1 -6.49402E-2 6.49156E-3 -2.16974E-2 2.3476E-3 2.3476E-3
0.0194 8.84 1.25508E-1 -6.50489E-2 6.4368E-3 -2.16958E-2 2.35758E-3 2.35758E-3
0.0194 9.33 1.2593E-1 -6.51598E-2 6.38524E-3 -2.16985E-2 2.36841E-3 2.36841E-3
0.0194 9.82 1.26315E-1 -6.52527E-2 6.33597E-3 -2.16947E-2 2.37642E-3 2.37642E-3
0.0194 10.31 1.26662E-1 -6.53384E-2 6.29376E-3 -2.16928E-2 2.38608E-3 2.38608E-3
0.0194 10.8 1.26963E-1 -6.54021E-2 6.25618E-3 -2.16836E-2 2.39285E-3 2.39285E-3
0.0194 11.29 1.27239E-1 -6.54605E-2 6.22205E-3 -2.16749E-2 2.39938E-3 2.39938E-3
0.0194 11.78 1.27546E-1 -6.55388E-2 6.18539E-3 -2.1675E-2 2.40908E-3 2.40908E-3
0.0194 12.27 1.27823E-1 -6.5605E-2 6.15194E-3 -2.16721E-2 2.4171E-3 2.4171E-3
0.0194 12.76 1.28082E-1 -6.5663E-2 6.12036E-3 -2.16663E-2 2.42367E-3 2.42367E-3
0.0194 13.25 1.28334E-1 -6.57213E-2 6.08972E-3 -2.1662E-2 2.43068E-3 2.43068E-3
0.0194 13.74 1.2856E-1 -6.57708E-2 6.06136E-3 -2.16542E-2 2.43583E-3 2.43583E-3
0.0194 14.23 1.28797E-1 -6.58236E-2 6.03267E-3 -2.16507E-2 2.44243E-3 2.44243E-3
0.0194 14.72 1.2903E-1 -6.58814E-2 6.00516E-3 -2.16496E-2 2.44982E-3 2.44982E-3
0.0194 15.21 1.29233E-1 -6.59235E-2 5.98028E-3 -2.16428E-2 2.45494E-3 2.45494E-3
0.0194 15.7 1.29427E-1 -6.59677E-2 5.95781E-3 -2.1639E-2 2.46171E-3 2.46171E-3
0.0194 16.19 1.29598E-1 -6.60008E-2 5.93751E-3 -2.16315E-2 2.46677E-3 2.46677E-3
0.0194 16.68 1.29774E-1 -6.60394E-2 5.91703E-3 -2.1627E-2 2.47278E-3 2.47278E-3
0.0194 17.17 1.29939E-1 -6.60714E-2 5.89725E-3 -2.16198E-2 2.47774E-3 2.47774E-3
0.0194 17.66 1.30103E-1 -6.6106E-2 5.87794E-3 -2.16146E-2 2.48308E-3 2.48308E-3
0.0194 18.15 1.3027E-1 -6.6144E-2 5.85887E-3 -2.16113E-2 2.48891E-3 2.48891E-3
0.0194 18.64 1.30424E-1 -6.61759E-2 5.84076E-3 -2.1606E-2 2.49384E-3 2.49384E-3
0.0194 19.13 1.30577E-1 -6.62093E-2 5.82284E-3 -2.16019E-2 2.49898E-3 2.49898E-3
0.0194 19.62 1.3072E-1 -6.62372E-2 5.80593E-3 -2.15959E-2 2.50333E-3 2.50333E-3
0.0194 20.11 1.30866E-1 -6.62691E-2 5.78904E-3 -2.15921E-2 2.50828E-3 2.50828E-3
0.0194 20.6 1.31002E-1 -6.62959E-2 5.77278E-3 -2.15863E-2 2.5124E-3 2.5124E-3
0.0194 21.09 1.31143E-1 -6.63273E-2 5.75651E-3 -2.15832E-2 2.51729E-3 2.51729E-3
0.0194 21.58 1.31276E-1 -6.63546E-2 5.74079E-3 -2.15784E-2 2.52146E-3 2.52146E-3
0.0194 22.07 1.31411E-1 -6.63843E-2 5.72516E-3 -2.15749E-2 2.52602E-3 2.52602E-3
0.0194 22.56 1.31526E-1 -6.64041E-2 5.71124E-3 -2.15682E-2 2.52911E-3 2.52911E-3
0.0194 23.05 1.31651E-1 -6.64307E-2 5.69653E-3 -2.15644E-2 2.53321E-3 2.53321E-3
0.0194 23.54 1.31786E-1 -6.64626E-2 5.68124E-3 -2.15627E-2 2.53815E-3 2.53815E-3
0.0194 24.03 1.31903E-1 -6.64864E-2 5.66731E-3 -2.1559E-2 2.54183E-3 2.54183E-3
0.0194 24.52 1.32024E-1 -6.65129E-2 5.65337E-3 -2.15552E-2 2.54593E-3 2.54593E-3
0.0194 25.01 1.32133E-1 -6.65339E-2 5.64026E-3 -2.15503E-2 2.54923E-3 2.54923E-3
0.0194 25.5 1.32236E-1 -6.65547E-2 5.62891E-3 -2.15465E-2 2.55329E-3 2.55329E-3
0.0194 25.99 1.32332E-1 -6.65723E-2 5.61794E-3 -2.15413E-2 2.55685E-3 2.55685E-3
0.0194 26.48 1.32431E-1 -6.6592E-2 5.60695E-3 -2.15374E-2 2.56077E-3 2.56077E-3
0.0194 26.97 1.32524E-1 -6.66094E-2 5.59643E-3 -2.15328E-2 2.56429E-3 2.56429E-3
0.0194 27.46 1.32618E-1 -6.66276E-2 5.58594E-3 -2.15287E-2 2.56793E-3 2.56793E-3
0.0194 27.95 1.32702E-1 -6.66412E-2 5.57619E-3 -2.1523E-2 2.57083E-3 2.57083E-3
0.0194 28.44 1.32793E-1 -6.66587E-2 5.56607E-3 -2.15191E-2 2.57434E-3 2.57434E-3
0.0194 28.93 1.32888E-1 -6.66794E-2 5.55569E-3 -2.15164E-2 2.57829E-3 2.57829E-3
0.0194 29.42 1.32971E-1 -6.66937E-2 5.54628E-3 -2.15117E-2 2.5813E-3 2.5813E-3
0.0194 29.91 1.33059E-1 -6.6712E-2 5.53642E-3 -2.15084E-2 2.58487E-3 2.58487E-3
0.0194 30.4 1.33138E-1 -6.67249E-2 5.52748E-3 -2.15035E-2 2.58762E-3 2.58762E-3
0.0194 30.89 1.33219E-1 -6.67398E-2 5.51825E-3 -2.14993E-2 2.59066E-3 2.59066E-3
0.0194 31.38 1.33302E-1 -6.67571E-2 5.50905E-3 -2.14963E-2 2.59402E-3 2.59402E-3
0.0194 31.87 1.33384E-1 -6.6773E-2 5.50001E-3 -2.14929E-2 2.59724E-3 2.59724E-3
0.0194 32.36 1.33463E-1 -6.67882E-2 5.49109E-3 -2.14892E-2 2.60024E-3 2.60024E-3
0.0194 32.85 1.3354E-1 -6.68029E-2 5.48241E-3 -2.14856E-2 2.60319E-3 2.60319E-3
0.0194 33.34 1.33608E-1 -6.68132E-2 5.47457E-3 -2.14806E-2 2.60546E-3 2.60546E-3
0.0194 33.83 1.33686E-1 -6.68288E-2 5.46589E-3 -2.14776E-2 2.60855E-3 2.60855E-3
0.0194 34.32 1.33767E-1 -6.68464E-2 5.45702E-3 -2.14754E-2 2.61192E-3 2.61192E-3
0.0194 34.81 1.33836E-1 -6.6858E-2 5.44919E-3 -2.14711E-2 2.61435E-3 2.61435E-3
0.0194 35.3 1.33911E-1 -6.6874E-2 5.44075E-3 -2.14686E-2 2.61746E-3 2.61746E-3
0.0194 35.79 1.33977E-1 -6.68847E-2 5.43323E-3 -2.14643E-2 2.61975E-3 2.61975E-3
0.0194 36.28 1.34046E-1 -6.68974E-2 5.42543E-3 -2.14608E-2 2.62234E-3 2.62234E-3
0.0194 36.77 1.34119E-1 -6.6913E-2 5.41734E-3 -2.14585E-2 2.62535E-3 2.62535E-3
0.0194 37.26 1.34188E-1 -6.69263E-2 5.40963E-3 -2.14555E-2 2.62802E-3 2.62802E-3
0.0194 37.75 1.34256E-1 -6.69391E-2 5.40208E-3 -2.14524E-2 2.6306E-3 2.6306E-3
0.0194 38.24 1.34321E-1 -6.69511E-2 5.39472E-3 -2.1449E-2 2.63305E-3 2.63305E-3
0.0194 38.73 1.34386E-1 -6.69637E-2 5.38745E-3 -2.14461E-2 2.63556E-3 2.63556E-3
0.0194 39.22 1.34449E-1 -6.6975E-2 5.38027E-3 -2.14427E-2 2.63789E-3 2.63789E-3
0.0194 39.71 1.34513E-1 -6.69863E-2 5.37319E-3 -2.14393E-2 2.64026E-3 2.64026E-3
0.0194 40.2 1.34574E-1 -6.69983E-2 5.36639E-3 -2.14366E-2 2.64278E-3 2.64278E-3
0.0194 40.69 1.34633E-1 -6.70095E-2 5.36009E-3 -2.14338E-2 2.64546E-3 2.64546E-3
0.0194 41.18 1.34686E-1 -6.70181E-2 5.3543E-3 -2.14301E-2 2.64771E-3 2.64771E-3
0.0194 41.67 1.34742E-1 -6.70282E-2 5.34829E-3 -2.14271E-2 2.6502E-3 2.6502E-3
0.0194 42.16 1.34794E-1 -6.70367E-2 5.34263E-3 -2.14237E-2 2.65243E-3 2.65243E-3
0.0194 42.65 1.34848E-1 -6.70458E-2 5.33688E-3 -2.14205E-2 2.65474E-3 2.65474E-3
0.0194 43.14 1.34901E-1 -6.70551E-2 5.33118E-3 -2.14175E-2 2.65708E-3 2.65708E-3
0.0194 43.63 1.34952E-1 -6.70635E-2 5.32562E-3 -2.14141E-2 2.65925E-3 2.65925E-3
0.0194 44.12 1.35008E-1 -6.70737E-2 5.31983E-3 -2.14114E-2 2.6617E-3 2.6617E-3
0.0194 44.61 1.35055E-1 -6.70806E-2 5.31463E-3 -2.14077E-2 2.66364E-3 2.66364E-3
0.0194 45.1 1.351E-1 -6.70874E-2 5.30954E-3 -2.14041E-2 2.66554E-3 2.66554E-3
0.0194 45.59 1.35155E-1 -6.70985E-2 5.30373E-3 -2.1402E-2 2.6681E-3 2.6681E-3
0.0194 46.08 1.35206E-1 -6.71079E-2 5.29828E-3 -2.13994E-2 2.67038E-3 2.67038E-3
0.0194 46.57 1.35254E-1 -6.71158E-2 5.29308E-3 -2.13963E-2 2.67243E-3 2.67243E-3
0.0194 47.06 1.35303E-1 -6.71243E-2 5.28785E-3 -2.13935E-2 2.67457E-3 2.67457E-3
0.0194 47.55 1.35349E-1 -6.71321E-2 5.2828E-3 -2.13905E-2 2.67659E-3 2.67659E-3
0.0194 48.04 1.35396E-1 -6.71399E-2 5.27772E-3 -2.13876E-2 2.6786E-3 2.6786E-3
0.0194 48.53 1.35445E-1 -6.71487E-2 5.27255E-3 -2.1385E-2 2.68074E-3 2.68074E-3
0.0194 49.02 1.35489E-1 -6.71558E-2 5.26768E-3 -2.13818E-2 2.68261E-3 2.68261E-3
0.0194 49.51 1.35538E-1 -6.71648E-2 5.26255E-3 -2.13795E-2 2.6848E-3 2.6848E-3
0.0288 1. 1.32053E-1 -6.85466E-2 7.89035E-3 -2.26938E-2 4.86779E-3 4.86779E-3
0.0288 1.49 1.37509E-1 -7.00297E-2 6.97439E-3 -2.27687E-2 4.73741E-3 4.73741E-3
0.0288 1.98 1.42071E-1 -7.11656E-2 6.18016E-3 -2.27555E-2 4.5914E-3 4.5914E-3
0.0288 2.47 1.44445E-1 -7.17016E-2 5.79675E-3 -2.27101E-2 4.55051E-3 4.55051E-3
0.0288 2.96 1.46354E-1 -7.20857E-2 5.48264E-3 -2.26407E-2 4.50845E-3 4.50845E-3
0.0288 3.45 1.47792E-1 -7.23687E-2 5.25464E-3 -2.25836E-2 4.48773E-3 4.48773E-3
0.0288 3.94 1.4901E-1 -7.26011E-2 5.06398E-3 -2.2529E-2 4.47269E-3 4.47269E-3
0.0288 4.43 1.49995E-1 -7.27729E-2 4.91077E-3 -2.24743E-2 4.46159E-3 4.46159E-3
0.0288 4.92 1.50826E-1 -7.29175E-2 4.78468E-3 -2.24276E-2 4.45608E-3 4.45608E-3
0.0288 5.41 1.51547E-1 -7.30261E-2 4.67372E-3 -2.23753E-2 4.44892E-3 4.44892E-3
0.0288 5.9 1.5218E-1 -7.31253E-2 4.57653E-3 -2.2332E-2 4.44345E-3 4.44345E-3
0.0288 6.39 1.5281E-1 -7.32303E-2 4.48218E-3 -2.22935E-2 4.44031E-3 4.44031E-3
0.0288 6.88 1.53296E-1 -7.33024E-2 4.41163E-3 -2.22573E-2 4.44153E-3 4.44153E-3
0.0288 7.37 1.53733E-1 -7.33551E-2 4.34779E-3 -2.22165E-2 4.44035E-3 4.44035E-3
0.0288 7.86 1.54147E-1 -7.34116E-2 4.28765E-3 -2.21822E-2 4.44086E-3 4.44086E-3
0.0288 8.35 1.54517E-1 -7.34543E-2 4.23334E-3 -2.21464E-2 4.43986E-3 4.43986E-3
0.0288 8.84 1.54879E-1 -7.35009E-2 4.18051E-3 -2.21144E-2 4.43977E-3 4.43977E-3
0.0288 9.33 1.55223E-1 -7.35467E-2 4.13065E-3 -2.20853E-2 4.44E-3 4.44E-3
0.0288 9.82 1.55547E-1 -7.3587E-2 4.08325E-3 -2.20557E-2 4.43965E-3 4.43965E-3
0.0288 10.31 1.55835E-1 -7.36236E-2 4.04278E-3 -2.203E-2 4.44188E-3 4.44188E-3
0.0288 10.8 1.56079E-1 -7.36421E-2 4.00803E-3 -2.19996E-2 4.44213E-3 4.44213E-3
0.0288 11.29 1.56303E-1 -7.3659E-2 3.97652E-3 -2.19714E-2 4.44263E-3 4.44263E-3
0.0288 11.78 1.56555E-1 -7.36922E-2 3.94152E-3 -2.19498E-2 4.44573E-3 4.44573E-3
0.0288 12.27 1.56782E-1 -7.37173E-2 3.90997E-3 -2.19271E-2 4.44767E-3 4.44767E-3
0.0288 12.76 1.56993E-1 -7.37371E-2 3.8805E-3 -2.19032E-2 4.44879E-3 4.44879E-3
0.0288 13.25 1.57198E-1 -7.37579E-2 3.85177E-3 -2.18811E-2 4.45018E-3 4.45018E-3
0.0288 13.74 1.57385E-1 -7.3773E-2 3.82543E-3 -2.18585E-2 4.45087E-3 4.45087E-3
0.0288 14.23 1.57576E-1 -7.37918E-2 3.79864E-3 -2.18376E-2 4.45208E-3 4.45208E-3
0.0288 14.72 1.57765E-1 -7.38138E-2 3.77277E-3 -2.18193E-2 4.45424E-3 4.45424E-3
0.0288 15.21 1.57928E-1 -7.3825E-2 3.7499E-3 -2.17982E-2 4.455E-3 4.455E-3
0.0288 15.7 1.58083E-1 -7.3839E-2 3.72924E-3 -2.17803E-2 4.45761E-3 4.45761E-3
0.0288 16.19 1.58216E-1 -7.3844E-2 3.71115E-3 -2.17601E-2 4.45897E-3 4.45897E-3
0.0288 16.68 1.58355E-1 -7.38538E-2 3.69265E-3 -2.17423E-2 4.461E-3 4.461E-3
0.0288 17.17 1.5849E-1 -7.38633E-2 3.67444E-3 -2.17248E-2 4.463E-3 4.463E-3
0.0288 17.66 1.58622E-1 -7.38727E-2 3.65684E-3 -2.1708E-2 4.46496E-3 4.46496E-3
