1.009800e-02  1.000000e+00  1.924946e+01  1.373130e+01 -3.332560e-01  1.072958e+01 1.072958e+01  -3.332560e-01
1.009800e-02  1.890000e+00  1.897015e+01  1.334822e+01 -3.371740e-01  1.031653e+01 1.031653e+01  -3.371740e-01
1.009800e-02  2.780000e+00  1.882718e+01  1.314992e+01 -3.390371e-01  1.010283e+01 1.010283e+01  -3.390371e-01
1.009800e-02  3.670000e+00  1.873297e+01  1.301743e+01 -3.402227e-01  9.959877e+00 9.959877e+00  -3.402227e-01
1.009800e-02  4.560000e+00  1.866430e+01  1.292049e+01 -3.410505e-01  9.855007e+00 9.855007e+00  -3.410505e-01
1.009800e-02  5.450000e+00  1.861060e+01  1.284448e+01 -3.416768e-01  9.772614e+00 9.772614e+00  -3.416768e-01
1.009800e-02  6.340000e+00  1.856504e+01  1.277999e+01 -3.422081e-01  9.702711e+00 9.702711e+00  -3.422081e-01
1.009800e-02  7.230000e+00  1.852947e+01  1.272881e+01 -3.426008e-01  9.647355e+00 9.647355e+00  -3.426008e-01
1.009800e-02  8.120000e+00  1.849830e+01  1.268392e+01 -3.429431e-01  9.598798e+00 9.598798e+00  -3.429431e-01
1.009800e-02  9.010000e+00  1.847039e+01  1.264370e+01 -3.432498e-01  9.555297e+00 9.555297e+00  -3.432498e-01
1.009800e-02  9.900000e+00  1.844510e+01  1.260727e+01 -3.435276e-01  9.515897e+00 9.515897e+00  -3.435276e-01
1.009800e-02  1.079000e+01  1.842384e+01  1.257640e+01 -3.437488e-01  9.482472e+00 9.482472e+00  -3.437488e-01
1.009800e-02  1.168000e+01  1.840449e+01  1.254829e+01 -3.439485e-01  9.452011e+00 9.452011e+00  -3.439485e-01
1.009800e-02  1.257000e+01  1.838657e+01  1.252223e+01 -3.441335e-01  9.423789e+00 9.423789e+00  -3.441335e-01
1.009800e-02  1.346000e+01  1.836987e+01  1.249796e+01 -3.443059e-01  9.397498e+00 9.397498e+00  -3.443059e-01
1.009800e-02  1.435000e+01  1.835424e+01  1.247525e+01 -3.444672e-01  9.372891e+00 9.372891e+00  -3.444672e-01
1.009800e-02  1.524000e+01  1.833988e+01  1.245436e+01 -3.446123e-01  9.350260e+00 9.350260e+00  -3.446123e-01
1.009800e-02  1.613000e+01  1.832724e+01  1.243584e+01 -3.447320e-01  9.330216e+00 9.330216e+00  -3.447320e-01
1.009800e-02  1.702000e+01  1.831527e+01  1.241832e+01 -3.448452e-01  9.311249e+00 9.311249e+00  -3.448452e-01
1.009800e-02  1.791000e+01  1.830391e+01  1.240169e+01 -3.449527e-01  9.293248e+00 9.293248e+00  -3.449527e-01
1.009800e-02  1.880000e+01  1.829310e+01  1.238587e+01 -3.450550e-01  9.276121e+00 9.276121e+00  -3.450550e-01
1.009800e-02  1.969000e+01  1.828280e+01  1.237078e+01 -3.451525e-01  9.259787e+00 9.259787e+00  -3.451525e-01
1.009800e-02  2.058000e+01  1.827295e+01  1.235636e+01 -3.452457e-01  9.244174e+00 9.244174e+00  -3.452457e-01
1.009800e-02  2.147000e+01  1.826351e+01  1.234255e+01 -3.453350e-01  9.229223e+00 9.229223e+00  -3.453350e-01
1.009800e-02  2.236000e+01  1.825446e+01  1.232930e+01 -3.454207e-01  9.214879e+00 9.214879e+00  -3.454207e-01
1.009800e-02  2.325000e+01  1.824576e+01  1.231657e+01 -3.455030e-01  9.201095e+00 9.201095e+00  -3.455030e-01
1.009800e-02  2.414000e+01  1.823739e+01  1.230431e+01 -3.455822e-01  9.187829e+00 9.187829e+00  -3.455822e-01
1.009800e-02  2.503000e+01  1.822935e+01  1.229253e+01 -3.456581e-01  9.175075e+00 9.175075e+00  -3.456581e-01
1.009800e-02  2.592000e+01  1.822221e+01  1.228206e+01 -3.457200e-01  9.163669e+00 9.163669e+00  -3.457200e-01
1.009800e-02  2.681000e+01  1.821531e+01  1.227194e+01 -3.457797e-01  9.152648e+00 9.152648e+00  -3.457797e-01
1.009800e-02  2.770000e+01  1.820864e+01  1.226215e+01 -3.458375e-01  9.141987e+00 9.141987e+00  -3.458375e-01
1.009800e-02  2.859000e+01  1.820218e+01  1.225268e+01 -3.458935e-01  9.131663e+00 9.131663e+00  -3.458935e-01
1.009800e-02  2.948000e+01  1.819592e+01  1.224349e+01 -3.459478e-01  9.121655e+00 9.121655e+00  -3.459478e-01
1.009800e-02  3.037000e+01  1.818985e+01  1.223457e+01 -3.460004e-01  9.111946e+00 9.111946e+00  -3.460004e-01
1.009800e-02  3.126000e+01  1.818395e+01  1.222592e+01 -3.460515e-01  9.102516e+00 9.102516e+00  -3.460515e-01
1.009800e-02  3.215000e+01  1.817821e+01  1.221750e+01 -3.461012e-01  9.093352e+00 9.093352e+00  -3.461012e-01
1.009800e-02  3.304000e+01  1.817263e+01  1.220932e+01 -3.461496e-01  9.084438e+00 9.084438e+00  -3.461496e-01
1.009800e-02  3.393000e+01  1.816720e+01  1.220135e+01 -3.461966e-01  9.075760e+00 9.075760e+00  -3.461966e-01
1.009800e-02  3.482000e+01  1.816192e+01  1.219359e+01 -3.462424e-01  9.067308e+00 9.067308e+00  -3.462424e-01
1.009800e-02  3.571000e+01  1.815676e+01  1.218603e+01 -3.462871e-01  9.059068e+00 9.059068e+00  -3.462871e-01
1.009800e-02  3.660000e+01  1.815173e+01  1.217865e+01 -3.463307e-01  9.051032e+00 9.051032e+00  -3.463307e-01
1.009800e-02  3.749000e+01  1.814682e+01  1.217145e+01 -3.463732e-01  9.043189e+00 9.043189e+00  -3.463732e-01
1.009800e-02  3.838000e+01  1.814203e+01  1.216441e+01 -3.464147e-01  9.035529e+00 9.035529e+00  -3.464147e-01
1.009800e-02  3.927000e+01  1.813735e+01  1.215754e+01 -3.464553e-01  9.028046e+00 9.028046e+00  -3.464553e-01
1.009800e-02  4.016000e+01  1.813284e+01  1.215090e+01 -3.464939e-01  9.020819e+00 9.020819e+00  -3.464939e-01
1.009800e-02  4.105000e+01  1.812873e+01  1.214475e+01 -3.465267e-01  9.014154e+00 9.014154e+00  -3.465267e-01
1.009800e-02  4.194000e+01  1.812471e+01  1.213873e+01 -3.465589e-01  9.007631e+00 9.007631e+00  -3.465589e-01
1.009800e-02  4.283000e+01  1.812077e+01  1.213284e+01 -3.465903e-01  9.001246e+00 9.001246e+00  -3.465903e-01
1.009800e-02  4.372000e+01  1.811692e+01  1.212706e+01 -3.466211e-01  8.994992e+00 8.994992e+00  -3.466211e-01
1.009800e-02  4.461000e+01  1.811314e+01  1.212141e+01 -3.466513e-01  8.988864e+00 8.988864e+00  -3.466513e-01
1.009800e-02  4.550000e+01  1.810944e+01  1.211586e+01 -3.466809e-01  8.982857e+00 8.982857e+00  -3.466809e-01
1.009800e-02  4.639000e+01  1.810581e+01  1.211042e+01 -3.467099e-01  8.976966e+00 8.976966e+00  -3.467099e-01
1.009800e-02  4.728000e+01  1.810225e+01  1.210509e+01 -3.467384e-01  8.971187e+00 8.971187e+00  -3.467384e-01
1.009800e-02  4.817000e+01  1.809875e+01  1.209985e+01 -3.467663e-01  8.965516e+00 8.965516e+00  -3.467663e-01
1.009800e-02  4.906000e+01  1.809532e+01  1.209472e+01 -3.467937e-01  8.959949e+00 8.959949e+00  -3.467937e-01
1.009800e-02  4.995000e+01  1.809195e+01  1.208967e+01 -3.468206e-01  8.954482e+00 8.954482e+00  -3.468206e-01
1.009800e-02  5.084000e+01  1.808864e+01  1.208471e+01 -3.468471e-01  8.949112e+00 8.949112e+00  -3.468471e-01
1.009800e-02  5.173000e+01  1.808539e+01  1.207984e+01 -3.468731e-01  8.943835e+00 8.943835e+00  -3.468731e-01
1.009800e-02  5.262000e+01  1.808219e+01  1.207505e+01 -3.468986e-01  8.938647e+00 8.938647e+00  -3.468986e-01
1.009800e-02  5.351000e+01  1.807905e+01  1.207035e+01 -3.469237e-01  8.933547e+00 8.933547e+00  -3.469237e-01
1.009800e-02  5.440000e+01  1.807596e+01  1.206572e+01 -3.469485e-01  8.928531e+00 8.928531e+00  -3.469485e-01
1.009800e-02  5.529000e+01  1.807292e+01  1.206116e+01 -3.469728e-01  8.923596e+00 8.923596e+00  -3.469728e-01
1.009800e-02  5.618000e+01  1.806992e+01  1.205668e+01 -3.469967e-01  8.918741e+00 8.918741e+00  -3.469967e-01
1.009800e-02  5.707000e+01  1.806698e+01  1.205227e+01 -3.470202e-01  8.913961e+00 8.913961e+00  -3.470202e-01
1.009800e-02  5.796000e+01  1.806408e+01  1.204792e+01 -3.470434e-01  8.909255e+00 8.909255e+00  -3.470434e-01
1.009800e-02  5.885000e+01  1.806122e+01  1.204365e+01 -3.470662e-01  8.904622e+00 8.904622e+00  -3.470662e-01
1.009800e-02  5.974000e+01  1.805841e+01  1.203943e+01 -3.470887e-01  8.900057e+00 8.900057e+00  -3.470887e-01
1.009800e-02  6.063000e+01  1.805564e+01  1.203528e+01 -3.471108e-01  8.895560e+00 8.895560e+00  -3.471108e-01
1.009800e-02  6.152000e+01  1.805291e+01  1.203119e+01 -3.471327e-01  8.891129e+00 8.891129e+00  -3.471327e-01
1.009800e-02  6.241000e+01  1.805021e+01  1.202716e+01 -3.471542e-01  8.886761e+00 8.886761e+00  -3.471542e-01
1.009800e-02  6.330000e+01  1.804756e+01  1.202318e+01 -3.471754e-01  8.882456e+00 8.882456e+00  -3.471754e-01
1.009800e-02  6.419000e+01  1.804498e+01  1.201931e+01 -3.471956e-01  8.878267e+00 8.878267e+00  -3.471956e-01
1.009800e-02  6.508000e+01  1.804257e+01  1.201567e+01 -3.472131e-01  8.874343e+00 8.874343e+00  -3.472131e-01
1.009800e-02  6.597000e+01  1.804019e+01  1.201208e+01 -3.472304e-01  8.870473e+00 8.870473e+00  -3.472304e-01
1.009800e-02  6.686000e+01  1.803784e+01  1.200853e+01 -3.472474e-01  8.866655e+00 8.866655e+00  -3.472474e-01
1.009800e-02  6.775000e+01  1.803552e+01  1.200504e+01 -3.472642e-01  8.862887e+00 8.862887e+00  -3.472642e-01
1.009800e-02  6.864000e+01  1.803324e+01  1.200159e+01 -3.472807e-01  8.859169e+00 8.859169e+00  -3.472807e-01
1.009800e-02  6.953000e+01  1.803098e+01  1.199818e+01 -3.472971e-01  8.855498e+00 8.855498e+00  -3.472971e-01
1.009800e-02  7.042000e+01  1.802875e+01  1.199481e+01 -3.473132e-01  8.851874e+00 8.851874e+00  -3.473132e-01
1.009800e-02  7.131000e+01  1.802655e+01  1.199149e+01 -3.473292e-01  8.848296e+00 8.848296e+00  -3.473292e-01
1.009800e-02  7.220000e+01  1.802438e+01  1.198821e+01 -3.473449e-01  8.844762e+00 8.844762e+00  -3.473449e-01
1.009800e-02  7.309000e+01  1.802223e+01  1.198497e+01 -3.473605e-01  8.841271e+00 8.841271e+00  -3.473605e-01
1.009800e-02  7.398000e+01  1.802011e+01  1.198177e+01 -3.473759e-01  8.837823e+00 8.837823e+00  -3.473759e-01
1.009800e-02  7.487000e+01  1.801802e+01  1.197861e+01 -3.473910e-01  8.834415e+00 8.834415e+00  -3.473910e-01
1.009800e-02  7.576000e+01  1.801595e+01  1.197548e+01 -3.474060e-01  8.831048e+00 8.831048e+00  -3.474060e-01
1.009800e-02  7.665000e+01  1.801390e+01  1.197239e+01 -3.474209e-01  8.827721e+00 8.827721e+00  -3.474209e-01
1.009800e-02  7.754000e+01  1.801188e+01  1.196934e+01 -3.474355e-01  8.824431e+00 8.824431e+00  -3.474355e-01
1.009800e-02  7.843000e+01  1.800988e+01  1.196632e+01 -3.474500e-01  8.821180e+00 8.821180e+00  -3.474500e-01
1.009800e-02  7.932000e+01  1.800790e+01  1.196334e+01 -3.474644e-01  8.817965e+00 8.817965e+00  -3.474644e-01
1.009800e-02  8.021000e+01  1.800595e+01  1.196039e+01 -3.474785e-01  8.814785e+00 8.814785e+00  -3.474785e-01
1.009800e-02  8.110000e+01  1.800402e+01  1.195747e+01 -3.474925e-01  8.811641e+00 8.811641e+00  -3.474925e-01
1.009800e-02  8.199000e+01  1.800210e+01  1.195458e+01 -3.475064e-01  8.808532e+00 8.808532e+00  -3.475064e-01
1.009800e-02  8.288000e+01  1.800021e+01  1.195172e+01 -3.475201e-01  8.805455e+00 8.805455e+00  -3.475201e-01
1.009800e-02  8.377000e+01  1.799834e+01  1.194890e+01 -3.475337e-01  8.802412e+00 8.802412e+00  -3.475337e-01
1.009800e-02  8.466000e+01  1.799649e+01  1.194610e+01 -3.475471e-01  8.799401e+00 8.799401e+00  -3.475471e-01
1.009800e-02  8.555000e+01  1.799466e+01  1.194334e+01 -3.475604e-01  8.796421e+00 8.796421e+00  -3.475604e-01
1.009800e-02  8.644000e+01  1.799284e+01  1.194060e+01 -3.475735e-01  8.793472e+00 8.793472e+00  -3.475735e-01
1.009800e-02  8.733000e+01  1.799105e+01  1.193789e+01 -3.475865e-01  8.790554e+00 8.790554e+00  -3.475865e-01
1.009800e-02  8.822000e+01  1.798927e+01  1.193521e+01 -3.475994e-01  8.787665e+00 8.787665e+00  -3.475994e-01
1.009800e-02  8.911000e+01  1.798751e+01  1.193255e+01 -3.476121e-01  8.784805e+00 8.784805e+00  -3.476121e-01
2.009600e-02  1.000000e+00  1.087319e+01  6.871766e+00 -2.355324e-01  4.743136e+00 4.743136e+00  -2.355324e-01
2.009600e-02  1.890000e+00  1.076225e+01  6.677764e+00 -2.355628e-01  4.526093e+00 4.526093e+00  -2.355628e-01
2.009600e-02  2.780000e+00  1.070664e+01  6.577956e+00 -2.354029e-01  4.414166e+00 4.414166e+00  -2.354029e-01
2.009600e-02  3.670000e+00  1.067033e+01  6.511063e+00 -2.352380e-01  4.339640e+00 4.339640e+00  -2.352380e-01
2.009600e-02  4.560000e+00  1.064418e+01  6.462087e+00 -2.350801e-01  4.285199e+00 4.285199e+00  -2.350801e-01
2.009600e-02  5.450000e+00  1.062392e+01  6.423661e+00 -2.349347e-01  4.242557e+00 4.242557e+00  -2.349347e-01
2.009600e-02  6.340000e+00  1.060673e+01  6.391061e+00 -2.348114e-01  4.206380e+00 4.206380e+00  -2.348114e-01
2.009600e-02  7.230000e+00  1.059330e+01  6.365253e+00 -2.346841e-01  4.177804e+00 4.177804e+00  -2.346841e-01
2.009600e-02  8.120000e+00  1.058153e+01  6.342616e+00 -2.345701e-01  4.152743e+00 4.152743e+00  -2.345701e-01
2.009600e-02  9.010000e+00  1.057099e+01  6.322336e+00 -2.344681e-01  4.130291e+00 4.130291e+00  -2.344681e-01
2.009600e-02  9.900000e+00  1.056145e+01  6.303967e+00 -2.343756e-01  4.109956e+00 4.109956e+00  -2.343756e-01
2.009600e-02  1.079000e+01  1.055351e+01  6.288336e+00 -2.342832e-01  4.092760e+00 4.092760e+00  -2.342832e-01
2.009600e-02  1.168000e+01  1.054630e+01  6.274084e+00 -2.341971e-01  4.077095e+00 4.077095e+00  -2.341971e-01
2.009600e-02  1.257000e+01  1.053962e+01  6.260880e+00 -2.341173e-01  4.062582e+00 4.062582e+00  -2.341173e-01
2.009600e-02  1.346000e+01  1.053339e+01  6.248579e+00 -2.340430e-01  4.049062e+00 4.049062e+00  -2.340430e-01
2.009600e-02  1.435000e+01  1.052757e+01  6.237066e+00 -2.339735e-01  4.036408e+00 4.036408e+00  -2.339735e-01
2.009600e-02  1.524000e+01  1.052223e+01  6.226490e+00 -2.339066e-01  4.024784e+00 4.024784e+00  -2.339066e-01
2.009600e-02  1.613000e+01  1.051756e+01  6.217157e+00 -2.338398e-01  4.014524e+00 4.014524e+00  -2.338398e-01
2.009600e-02  1.702000e+01  1.051314e+01  6.208326e+00 -2.337766e-01  4.004816e+00 4.004816e+00  -2.337766e-01
2.009600e-02  1.791000e+01  1.050894e+01  6.199944e+00 -2.337166e-01  3.995603e+00 3.995603e+00  -2.337166e-01
2.009600e-02  1.880000e+01  1.050495e+01  6.191969e+00 -2.336595e-01  3.986836e+00 3.986836e+00  -2.336595e-01
2.009600e-02  1.969000e+01  1.050114e+01  6.184364e+00 -2.336051e-01  3.978475e+00 3.978475e+00  -2.336051e-01
2.009600e-02  2.058000e+01  1.049750e+01  6.177094e+00 -2.335531e-01  3.970484e+00 3.970484e+00  -2.335531e-01
2.009600e-02  2.147000e+01  1.049402e+01  6.170132e+00 -2.335032e-01  3.962831e+00 3.962831e+00  -2.335032e-01
2.009600e-02  2.236000e+01  1.049068e+01  6.163453e+00 -2.334554e-01  3.955489e+00 3.955489e+00  -2.334554e-01
2.009600e-02  2.325000e+01  1.048746e+01  6.157035e+00 -2.334095e-01  3.948434e+00 3.948434e+00  -2.334095e-01
2.009600e-02  2.414000e+01  1.048437e+01  6.150858e+00 -2.333653e-01  3.941644e+00 3.941644e+00  -2.333653e-01
2.009600e-02  2.503000e+01  1.048140e+01  6.144919e+00 -2.333225e-01  3.935117e+00 3.935117e+00  -2.333225e-01
2.009600e-02  2.592000e+01  1.047874e+01  6.139585e+00 -2.332785e-01  3.929295e+00 3.929295e+00  -2.332785e-01
2.009600e-02  2.681000e+01  1.047618e+01  6.134432e+00 -2.332360e-01  3.923669e+00 3.923669e+00  -2.332360e-01
